
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38626.9,62715.4,-15.8398,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
38615.3,62784.4,-41.0551,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
