
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.406658,-0.268416,-0.87326,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
-0.331619,0.797978,0.503249,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
