
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
41830.3,75615.3,-60.0824,um,Nucleus,Nucleus Position,1,ATM,0,100000000,
41845.4,75611.4,-61.3178,um,Nucleus,Nucleus Position,1,ATM,1,100000001,
41857.6,75653.6,-58.3989,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
41862.6,75661.3,-55.899,um,Nucleus,Nucleus Position,1,TVC,3,100000003,
41858,75649.1,-52.6528,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
41862.8,75655.2,-48.7166,um,Nucleus,Nucleus Position,1,TVC,5,100000005,
