
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
4168.06,um^3,Cell,1,ATM,0,
3418.61,um^3,Cell,1,ATM,1,
904.487,um^3,Cell,1,TVC,2,
858.946,um^3,Cell,1,TVC,3,
1095.12,um^3,Cell,1,TVC,4,
684.699,um^3,Cell,1,TVC,5,
