
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44279.8,59406.4,75.1713,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,0,
44248.5,59397.2,77.8207,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,1,
44233.2,59358.2,106.558,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
44228.8,59369.4,111.514,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
44234.4,59353.2,114.453,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
44232,59363.5,115.306,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
