
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
73.7282,78.3995,230.48,um,Surface,Center of Homogeneous Mass,1,ATM,3,
77.845,121.363,192.447,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
