
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
44038.8,51258.9,-5.19109,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,2,
44055.1,51266.7,6.25539,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
