
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1249.01,um^2,Cell,1,TVC,0,
1055.16,um^2,Cell,1,TVC,1,
1856.5,um^2,Cell,1,TVC,2,
1883.31,um^2,Cell,1,TVC,3,
5459.86,um^2,Cell,1,ATM,4,
4430.75,um^2,Cell,1,ATM,5,
