
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41641.6,21389.5,-4.64231,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
41653.8,21327.6,6.23379,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
