
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.390193,,Cell,1,ATM,1,
0.455898,,Cell,1,ATM,2,
0.486541,,Cell,1,TVC,3,
0.427622,,Cell,1,TVC,4,
0.409964,,Cell,1,TVC,5,
0.449338,,Cell,1,TVC,6,
