
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
2401.7,um^3,Cell,1,TVC,0,
1964.96,um^3,Cell,1,TVC,1,
5709.06,um^3,Cell,1,ATM,3,
4755.85,um^3,Cell,1,ATM,4,
