
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
7.57937,um,Nucleus,1,ATM,0,100000000,
7.06788,um,Nucleus,1,ATM,1,100000001,
4.07884,um,Nucleus,1,TVC,5,100000005,
3.8176,um,Nucleus,1,TVC,6,100000006,
3.78136,um,Nucleus,1,TVC,8,100000008,
3.56675,um,Nucleus,1,TVC,10,100000010,
