
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
13495.5,um^3,Cell,1,ATM,6,
14097.9,um^3,Cell,1,ATM,7,
3655.53,um^3,Cell,1,TVC,8,
5100.41,um^3,Cell,1,TVC,9,
