
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
38285.7,92540.8,24.6785,um,Surface,Position,1,ATM,0,
38239.6,92504.2,46.7594,um,Surface,Position,1,TVCgroup,1,
