
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.597818,0.190576,0.778649,um,Surface,Ellipsoid Axis A,1,ATM,0,
0.134307,0.109751,0.984843,um,Surface,Ellipsoid Axis A,1,TVCgroup,1,
