
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
41139.1,67513,150.045,um,Surface,Center of Homogeneous Mass,1,ATMgroup,3,
41198.9,67485.6,126.018,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
