
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
6.05904,8.75872,9.90778,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,4,100000004,
5.8075,10.5699,13.0437,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,5,100000005,
5.04364,6.63832,7.53247,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,0,100000000,
4.14313,4.72352,7.09953,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
4.21863,7.42066,8.21792,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
4.54184,5.39505,7.98809,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000003,
