
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
90.2148,90.4297,30.4871,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
34.9961,32.1328,16.5138,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
