
Nucleus Sphericity
 ==================== 
Nucleus Sphericity,Unit,Category,Time,Default Labels,CellID,ID,
0.650576,,Nucleus,1,ATM,0,100000000,
0.65068,,Nucleus,1,ATM,1,100000001,
0.64805,,Nucleus,1,ATM,2,100000002,
0.647489,,Nucleus,1,TVC,3,100000003,
0.640694,,Nucleus,1,TVC,4,100000004,
0.621473,,Nucleus,1,TVC,5,100000005,
0.636231,,Nucleus,1,TVC,6,100000006,
