
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
39159.2,46735.2,143.505,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,0,
39146.3,46687.3,105.161,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,2,
