
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
13.9473,22.3203,79.1445,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
17.457,32.2891,34.252,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
