
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45963.2,40476.5,74.7617,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
46020.4,40433.3,51.7221,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
