
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
6.37062,8.67915,13.7396,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,8,100000007,
4.19858,6.95092,11.7504,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,9,100000008,
8.16343,9.22759,14.1081,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,11,100000010,
4.76823,7.03636,11.2957,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,12,100000011,
6.52625,7.75135,13.656,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,13,100000012,
8.76586,9.06341,16.1291,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,14,100000013,
