
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
8.2947,um,Cell,1,TVC,8,
6.27661,um,Cell,1,TVC,9,
9.13591,um,Cell,1,TVC,11,
8.88503,um,Cell,1,TVC,12,
7.9316,um,Cell,1,TVC,13,
10.7467,um,Cell,1,TVC,14,
