
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
2191.82,um^2,Cell,1,TVC,0,
2128.88,um^2,Cell,1,TVC,1,
1129.44,um^2,Cell,1,TVC,2,
1295.14,um^2,Cell,1,TVC,3,
2132.27,um^2,Cell,1,TVC,4,
1674.4,um^2,Cell,1,ATM,9,
2449.03,um^2,Cell,1,ATM,10,
