
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.74245,um,Cell,1,TVC,0,
6.80014,um,Cell,1,TVC,1,
4.9143,um,Cell,1,TVC,2,
6.01162,um,Cell,1,TVC,3,
6.1188,um,Cell,1,TVC,4,
4.63182,um,Cell,1,ATM,9,
4.7968,um,Cell,1,ATM,10,
