
Nucleus Position
 ==================== 
Nucleus Position X,Nucleus Position Y,Nucleus Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
43701.2,71679.3,86.929,um,Nucleus,Nucleus Position,1,ATM,9,100000009,
43726.4,71695.8,86.1898,um,Nucleus,Nucleus Position,1,ATM,10,100000010,
43717.8,71721.2,48.0762,um,Nucleus,Nucleus Position,1,TVC,0,100000000,
43722,71711.6,52.2208,um,Nucleus,Nucleus Position,1,TVC,1,100000001,
43708.8,71724.7,52.4328,um,Nucleus,Nucleus Position,1,TVC,2,100000002,
43710.5,71717.2,55.4982,um,Nucleus,Nucleus Position,1,TVC,3,100000003,
43719.3,71709,58.5072,um,Nucleus,Nucleus Position,1,TVC,4,100000004,
