
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.58117,um,Nucleus,1,TVC,0,100000000,
3.0428,um,Nucleus,1,TVC,1,100000001,
2.12855,um,Nucleus,1,TVC,2,100000002,
2.27495,um,Nucleus,1,TVC,3,100000003,
2.93511,um,Nucleus,1,TVC,4,100000004,
2.59476,um,Nucleus,1,ATM,9,100000009,
2.77439,um,Nucleus,1,ATM,10,100000010,
