
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.787162,-0.61586,-0.0330489,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
-0.0684995,-0.972602,0.222156,um,Surface,Ellipsoid Axis C,1,TVCgroup,1,
