
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
49804.7,64790.3,46.2475,um,Surface,Position,1,ATMgroup,0,
49741.6,64820.2,44.0696,um,Surface,Position,1,TVCgroup,1,
