
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.475807,,Nucleus,1,TVC,6,100000006,
0.45882,,Nucleus,1,TVC,7,100000007,
0.452689,,Nucleus,1,TVC,8,100000008,
0.363454,,Nucleus,1,TVC,9,100000009,
0.536418,,Nucleus,1,ATM,10,100000010,
0.518132,,Nucleus,1,ATM,11,100000011,
