
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
12.5758,um,Surface,1,TVCgroup,0,
10.7744,um,Surface,1,ATMgroup,3,
