
Nucleus BoundingBoxAA Length
 ==================== 
Nucleus BoundingBoxAA Length X,Nucleus BoundingBoxAA Length Y,Nucleus BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
9.40625,10.2578,12.2795,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,0,100000000,
9.40234,9.97656,12.703,um,Nucleus,Nucleus BoundingBoxAA Length,1,ATM,1,100000001,
5.41406,5.13281,6.77492,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,2,100000002,
6.83984,6.83594,8.46864,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,3,100000003,
7.125,5.69531,7.62178,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,4,100000004,
5.41406,4.5625,6.77492,um,Nucleus,Nucleus BoundingBoxAA Length,1,TVC,5,100000005,
