
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.326152,,Cell,1,TVC,6,
0.298039,,Cell,1,TVC,7,
0.524626,,Cell,1,ATM,8,
0.269898,,Cell,1,ATM,9,
0.395747,,Cell,1,TVC,10,
0.371042,,Cell,1,TVC,11,
