
Cell Cytoplasm Volume
 ==================== 
Cell Cytoplasm Volume,Unit,Category,Time,Default Labels,ID,
668.77,um^3,Cell,1,TVC,6,
586.24,um^3,Cell,1,TVC,7,
4154.82,um^3,Cell,1,ATM,8,
4397.88,um^3,Cell,1,ATM,9,
2208.29,um^3,Cell,1,TVC,10,
1515.8,um^3,Cell,1,TVC,11,
