
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
42904.1,34212.8,77.0404,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,1,
42937.5,34181.2,53.2035,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
