
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.462935,,Cell,1,TVC,0,
0.303699,,Cell,1,TVC,2,
0.304124,,Cell,1,TVC,5,
0.435797,,Cell,1,TVC,7,
0.247671,,Cell,1,ATM,8,
0.282824,,Cell,1,ATM,9,
