
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
3.06391,um,Nucleus,1,TVC,0,100000000,
2.75252,um,Nucleus,1,TVC,2,100000002,
3.05795,um,Nucleus,1,TVC,5,100000005,
2.23853,um,Nucleus,1,TVC,7,100000007,
4.26703,um,Nucleus,1,ATM,8,100000008,
3.56535,um,Nucleus,1,ATM,9,100000009,
