
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.67787,um,Cell,1,TVC,0,
6.58691,um,Cell,1,TVC,2,
5.58607,um,Cell,1,TVC,5,
5.45652,um,Cell,1,TVC,7,
7.54237,um,Cell,1,ATM,8,
6.53039,um,Cell,1,ATM,9,
