
Cell Ellipsoid Axis C
 ==================== 
Cell Ellipsoid Axis C X,Cell Ellipsoid Axis C Y,Cell Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.930471,-0.306361,-0.200916,um,Cell,Cell Ellipsoid Axis C,1,ATM,0,
-0.736975,0.0793621,0.671245,um,Cell,Cell Ellipsoid Axis C,1,TVC,1,
0.0281307,-0.621384,0.783001,um,Cell,Cell Ellipsoid Axis C,1,TVC,2,
0.854585,-0.172917,-0.489677,um,Cell,Cell Ellipsoid Axis C,1,TVC,3,
-0.822289,0.504811,0.26269,um,Cell,Cell Ellipsoid Axis C,1,TVC,4,
0.213754,-0.870698,0.442938,um,Cell,Cell Ellipsoid Axis C,1,TVC,5,
-0.549193,0.808496,-0.211474,um,Cell,Cell Ellipsoid Axis C,1,TVC,6,
