
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36966.8,97818.7,147.865,um,Cell,Cell Center of Homogeneous Mass,1,ATM,0,
36952.4,97857.4,157.412,um,Cell,Cell Center of Homogeneous Mass,1,ATM,1,
36960.4,97837.9,158.283,um,Cell,Cell Center of Homogeneous Mass,1,ATM,2,
37010.1,97829.1,176.619,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
37002.1,97823.9,181.617,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
