
Nucleus Relative To Cell Position
 ==================== 
Nucleus Relative To Cell Position X,Nucleus Relative To Cell Position Y,Nucleus Relative To Cell Position Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
-3.20703,-2.62109,1.1241,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,0,100000000,
3.23438,1.28125,-1.80038,um,Nucleus,Nucleus Relative To Cell Position,1,ATM,1,100000001,
0.300781,-0.804688,0.305931,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,4,100000004,
0.585938,-0.332031,0.0604019,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,8,100000008,
1.25391,-1.76953,-0.3405,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,9,100000009,
0.355469,-0.628906,-1.23906,um,Nucleus,Nucleus Relative To Cell Position,1,TVC,10,100000010,
