
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
5.66505,um,Cell,1,TVC,1,
5.5579,um,Cell,1,TVC,4,
7.07289,um,Cell,1,TVC,5,
7.0561,um,Cell,1,TVC,7,
6.95052,um,Cell,1,ATM,10,
6.99463,um,Cell,1,ATM,11,
