
Nucleus Distance from Center of Mass to Cell Membrane
 ==================== 
Nucleus Distance from Center of Mass to Cell Membrane,Unit,Category,Time,Default Labels,CellID,ID,
3.46769,um,Nucleus,1,TVC,1,100000001,
3.27792,um,Nucleus,1,TVC,4,100000004,
4.61657,um,Nucleus,1,TVC,5,100000005,
5.04136,um,Nucleus,1,TVC,7,100000007,
4.83785,um,Nucleus,1,ATM,10,100000010,
4.94315,um,Nucleus,1,ATM,11,100000011,
