
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.62533,um,Nucleus,1,TVC,1,100000001,
4.85055,um,Nucleus,1,TVC,4,100000004,
5.04805,um,Nucleus,1,TVC,5,100000005,
5.12573,um,Nucleus,1,TVC,7,100000007,
7.75954,um,Nucleus,1,ATM,10,100000010,
5.86702,um,Nucleus,1,ATM,11,100000011,
