
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46453.1,76925.3,86.3275,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,10,
46462.6,76892,86.4482,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,11,
46397.6,76944.5,51.9631,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,1,
46410,76939,53.603,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
46391.9,76934.9,56.6256,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
46402,76932.1,59.3693,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,7,
