
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37329.5,97322.2,79.4775,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,6,
37309.1,97361.9,101.199,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,2,
