
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
12.2934,um,Cell,Image 1,1,ATM,1,
13.989,um,Cell,Image 1,1,TVC,5,
13.1412,um,Cell,Image 1,1,TVC,6,
13.1412,um,Cell,Image 1,1,TVC,9,
15.6846,um,Cell,Image 1,1,TVC,10,
19.0759,um,Cell,Image 1,1,TVC,11,
17.3438,um,Cell,Image 1,1,TVC,12,
