
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
37996.8,91107.8,108.956,um,Surface,Position,1,ATMgroup,0,
38022.3,91053.1,105.169,um,Surface,Position,1,TVCgroup,1,
