
Nucleus Relative To Cell Distance from Origin
 ==================== 
Nucleus Relative To Cell Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
2.11368,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,7,100000007,
5.14739,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,ATM,8,100000008,
2.06381,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,0,100000000,
1.67211,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,1,100000001,
2.79826,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,4,100000004,
2.55071,um,Nucleus,Nucleus Relative To Cell Distance from Origin,1,TVC,5,100000005,
