
Cell Volume
 ==================== 
Cell Volume,Unit,Category,Time,Default Labels,ID,
740.517,um^3,Cell,1,TVC,0,
1638.85,um^3,Cell,1,TVC,1,
1828.82,um^3,Cell,1,TVC,4,
770.917,um^3,Cell,1,TVC,5,
7109.69,um^3,Cell,1,ATM,7,
6845.96,um^3,Cell,1,ATM,8,
