
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.432522,,Cell,1,TVC,1,
0.354732,,Cell,1,TVC,2,
0.324623,,Cell,1,TVC,3,
0.437193,,Cell,1,TVC,4,
0.136121,,Cell,1,ATM,5,
0.120055,,Cell,1,ATM,6,
