
Cell Ellipsoid Axis B
 ==================== 
Cell Ellipsoid Axis B X,Cell Ellipsoid Axis B Y,Cell Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.18492,0.510574,0.839714,um,Cell,Cell Ellipsoid Axis B,1,ATM,0,
-0.00330207,-0.0571425,-0.998361,um,Cell,Cell Ellipsoid Axis B,1,ATM,1,
0.375443,-0.0702274,0.924181,um,Cell,Cell Ellipsoid Axis B,1,TVC,2,
0.0116074,-0.157737,0.987413,um,Cell,Cell Ellipsoid Axis B,1,TVC,3,
0.377212,0.749139,-0.54452,um,Cell,Cell Ellipsoid Axis B,1,TVC,4,
0.477132,-0.872857,0.102302,um,Cell,Cell Ellipsoid Axis B,1,TVC,5,
