
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.412867,-0.888166,0.201749,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
-0.524778,-0.279467,-0.804056,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
