
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
22.124,31.8203,112.414,um,Surface,BoundingBoxOO Length,1,ATMgroup,4,
15.6055,33.3994,38.6211,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
