
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
16.5801,25.8789,91.4727,um,Surface,BoundingBoxOO Length,1,ATMgroup,0,
24.8145,33.1855,48.5586,um,Surface,BoundingBoxOO Length,1,TVCgroup,2,
