
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
46215,58781.6,-45.3596,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
46268.7,58752.2,-26.5461,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
