
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.43361,,Cell,1,TVC,3,
0.409496,,Cell,1,TVC,5,
0.395522,,Cell,1,TVC,7,
0.427029,,Cell,1,TVC,8,
0.392599,,Cell,1,ATM,10,
0.372301,,Cell,1,ATM,11,
