
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
3.39127,um,Cell,Image 1,1,TVC,0,
3.81518,um,Cell,Image 1,1,TVC,1,
6.78254,um,Cell,Image 1,1,TVC,2,
8.05427,um,Cell,Image 1,1,TVC,3,
9.32599,um,Cell,Image 1,1,ATM,4,
3.39127,um,Cell,Image 1,1,ATM,5,
