
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.0740469,0.264242,-0.96161,um,Surface,Ellipsoid Axis B,1,ATMgroup,3,
0.777674,-0.139258,0.61305,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
