
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.198662,0.973776,-0.110873,um,Surface,Ellipsoid Axis A,1,ATMgroup,4,
0.670981,0.671369,0.314718,um,Surface,Ellipsoid Axis A,1,TVCgroup,0,
