
Nucleus Ellipsoid Axis Length B
 ==================== 
Nucleus Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,CellID,ID,
5.24179,um,Nucleus,1,ATM,1,100000000,
5.74347,um,Nucleus,1,ATM,2,100000001,
3.77102,um,Nucleus,1,TVC,3,100000002,
3.31913,um,Nucleus,1,TVC,4,100000003,
2.8853,um,Nucleus,1,TVC,7,100000006,
3.01066,um,Nucleus,1,TVC,8,100000007,
