
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.189305,,Cell,1,ATM,1,
0.173107,,Cell,1,ATM,2,
0.591311,,Cell,1,TVC,3,
0.528822,,Cell,1,TVC,4,
0.540843,,Cell,1,TVC,7,
0.740167,,Cell,1,TVC,8,
