
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
44225,51683.7,-0.602388,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
44237.6,51637.3,-25.4655,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
